Flyer URLs,Shop IDs
https://www.conad.it/assets/common/volantini/pac/v2025-/2025_06_Superstore_Sicilia.pdf?_u=f85748b2987935e046abac94ba8865ec88a6eabc,"['67cf0dd174b04f610c63cace', '67cf0e7174b04f610c63cfd0', '67cf0e8574b04f610c63d076', '67cf0ef174b04f610c63d40c', '67cf0f3874b04f610c63d627', '67cf0f5074b04f610c63d6e0', '67cf0f5174b04f610c63d6e5', '67cf0f5474b04f610c63d703', '67cf0f7074b04f610c63d7ba', '67cf103a74b04f610c63ddd6', '67cf105c74b04f610c63df05', '67cf10b274b04f610c63e1c7', '67cf10bb74b04f610c63e212', '67cf10cb74b04f610c63e29e', '67cf10ce74b04f610c63e2b7', '67cf10cf74b04f610c63e2bc', '67cf10cf74b04f610c63e2c1', '67cf10d574b04f610c63e2f3', '67cf10f774b04f610c63e3f8']"
https://www.conad.it/assets/common/volantini/pac/v2025-/2025_06_Superstore_Umbria.pdf?_u=69af001f895dba4ae75683e33f382f8ca7bd34cf,"['67cf0e4374b04f610c63ce58', '67cf0e4774b04f610c63ce7b', '67cf0e4c74b04f610c63ce9f', '67cf0e4e74b04f610c63ceb4', '67cf0e4f74b04f610c63ceb9', '67cf0e5274b04f610c63ced2', '67cf0e5674b04f610c63cefb', '67cf0f4574b04f610c63d682', '67cf0f4874b04f610c63d6a0', '67cf107e74b04f610c63e024', '67cf10e374b04f610c63e362', '67cf10f874b04f610c63e407']"
https://www.conad.it/assets/common/volantini/pac/v2503p/2503PET_LOW.pdf?_u=9492fda2d1f5f61a2f19ec4ce3221b1532dba1c0,"['67cf0bd974b04f610c63ba84', '67cf0c6d74b04f610c63bf6b', '67cf0d0474b04f610c63c41e', '67cf0d1a74b04f610c63c4e7', '67cf0d2474b04f610c63c539', '67cf0d2e74b04f610c63c586', '67cf0d4274b04f610c63c641', '67cf0d5074b04f610c63c6b3', '67cf0d7674b04f610c63c7e2', '67cf0d7974b04f610c63c7f7', '67cf0d7d74b04f610c63c81a', '67cf0d7d74b04f610c63c824', '67cf0d8d74b04f610c63c8a6', '67cf0d8d74b04f610c63c8ab', '67cf0dbb74b04f610c63ca19', '67cf0dcb74b04f610c63ca96', '67cf0dd074b04f610c63cac4', '67cf0df874b04f610c63cc0c', '67cf0dfc74b04f610c63cc27', '67cf0e5174b04f610c63cecd', '67cf0e5274b04f610c63ced7', '67cf0ed074b04f610c63d30a', '67cf0f4374b04f610c63d678', '67cf0f4874b04f610c63d69b', '67cf0f4a74b04f610c63d6ab', '67cf0fba74b04f610c63da11', '67cf0fba74b04f610c63da16', '67cf101474b04f610c63dcbd', '67cf106874b04f610c63df6b', '67cf10c074b04f610c63e23a', '67cf115a74b04f610c63e658']"
https://www.conad.it/assets/common/volantini/pac/v2506a/2506A_AREA1_FASCIA1_T40_WEB.pdf?_u=100aa94be1878d0b111aacead66d09cf4a005977,"['67cf0dba74b04f610c63ca0f', '67cf0f4974b04f610c63d6a6']"
https://www.conad.it/assets/common/volantini/pac/v2506a/2506A_AREA1_FASCIA2_T40_WEB.pdf?_u=d7f2c3285030415e1977fb62a7604899dbeafda3,"['67cf0d2e74b04f610c63c581', '67cf0d3774b04f610c63c5d7', '67cf103d74b04f610c63ddef']"
https://www.conad.it/assets/common/volantini/pac/v2506a/2506A_AREA1_FASCIA3_T40_WEB.pdf?_u=e86ff423afcd6dbe575c6accfd974aa5cbcbed8d,"['67cf0b6874b04f610c63b6b4', '67cf0c6374b04f610c63bf16']"
https://www.conad.it/assets/common/volantini/pac/v2506a/2506A_AREA1_FASCIA4_T40_WEB.pdf?_u=e5ac383934be1f93ef0073e243c530a37b8ba6cd,['67cf0c7574b04f610c63bfa7']
https://www.conad.it/assets/common/volantini/pac/v2506p/2506P_2403-3003_LETTURADAY.pdf?_u=fff53811990ae29f65e64cdd32e918ef6326e7ef,"['67cf0b6874b04f610c63b6b4', '67cf0c6374b04f610c63bf16', '67cf0c7574b04f610c63bfa7', '67cf0d2e74b04f610c63c581', '67cf0d3774b04f610c63c5d7', '67cf0dba74b04f610c63ca0f', '67cf0f4974b04f610c63d6a6', '67cf103d74b04f610c63ddef']"
https://www.conad.it/assets/common/volantini/pac/v2506r/2506R_campania.pdf?_u=27edd0e050a8a927fa9e5a40140a9c95bebae6e2,"['67cf0b6874b04f610c63b6b4', '67cf0c6374b04f610c63bf16', '67cf0c7574b04f610c63bfa7']"
https://www.conad.it/assets/common/volantini/pac/v2506r/2506R_umbria_lazio.pdf?_u=59b91c5d03bf014fd34488ea11ff1e8ac3e85b2f,"['67cf0d2e74b04f610c63c581', '67cf0d3774b04f610c63c5d7', '67cf0dba74b04f610c63ca0f', '67cf0f4974b04f610c63d6a6', '67cf103d74b04f610c63ddef']"
https://www.conad.it/assets/common/volantini/pac/vcatal/Catalogo%20Sicilia%20Marzo.pdf?_u=69005c28b314ad05c7bb7c380d92709c0f21f718,"['67cf0c9d74b04f610c63c0e6', '67cf0d5174b04f610c63c6b8', '67cf0d5274b04f610c63c6bd', '67cf0db074b04f610c63c9c2', '67cf0dcd74b04f610c63caaa', '67cf0dce74b04f610c63cab4', '67cf0dd174b04f610c63cac9', '67cf0dd174b04f610c63cace', '67cf0e0d74b04f610c63cc9e', '67cf0e7174b04f610c63cfd0', '67cf0e8074b04f610c63d04d', '67cf0e8474b04f610c63d067', '67cf0e8474b04f610c63d06c', '67cf0e8574b04f610c63d076', '67cf0e8874b04f610c63d085', '67cf0e8874b04f610c63d08a', '67cf0e8974b04f610c63d094', '67cf0e8a74b04f610c63d099', '67cf0e8b74b04f610c63d0a3', '67cf0e8b74b04f610c63d0a8', '67cf0ecc74b04f610c63d2e2', '67cf0ecc74b04f610c63d2ec', '67cf0eea74b04f610c63d3dd', '67cf0ef174b04f610c63d40c', '67cf0efc74b04f610c63d461', '67cf0efd74b04f610c63d466', '67cf0eff74b04f610c63d470', '67cf0f3874b04f610c63d627', '67cf0f3974b04f610c63d62c', '67cf0f4074b04f610c63d663', '67cf0f4b74b04f610c63d6ba', '67cf0f4c74b04f610c63d6bf', '67cf0f4e74b04f610c63d6cf', '67cf0f4e74b04f610c63d6d4', '67cf0f5074b04f610c63d6e0', '67cf0f5174b04f610c63d6e5', '67cf0f5274b04f610c63d6f4', '67cf0f5374b04f610c63d6f9', '67cf0f5474b04f610c63d703', '67cf0f5574b04f610c63d70d', '67cf0f5674b04f610c63d71c', '67cf0f5774b04f610c63d721', '67cf0f7074b04f610c63d7ba', '67cf0f7174b04f610c63d7bf', '67cf0ff574b04f610c63dbc8', '67cf100574b04f610c63dc49', '67cf103974b04f610c63ddd1', '67cf103a74b04f610c63ddd6', '67cf103b74b04f610c63dddb', '67cf103b74b04f610c63dde0', '67cf105c74b04f610c63df00', '67cf105c74b04f610c63df05', '67cf106174b04f610c63df2e', '67cf106974b04f610c63df75', '67cf106a74b04f610c63df7a', '67cf109074b04f610c63e0b1', '67cf10a974b04f610c63e181', '67cf10b274b04f610c63e1c7', '67cf10bb74b04f610c63e212', '67cf10bc74b04f610c63e221', '67cf10bd74b04f610c63e226', '67cf10be74b04f610c63e22b', '67cf10c174b04f610c63e244', '67cf10c174b04f610c63e249', '67cf10c274b04f610c63e253', '67cf10c374b04f610c63e25d', '67cf10c474b04f610c63e267', '67cf10c574b04f610c63e26c', '67cf10c674b04f610c63e276', '67cf10c774b04f610c63e27b', '67cf10c874b04f610c63e285', '67cf10cb74b04f610c63e29e', '67cf10cc74b04f610c63e2a3', '67cf10ce74b04f610c63e2b7', '67cf10cf74b04f610c63e2bc', '67cf10cf74b04f610c63e2c1', '67cf10d074b04f610c63e2c6', '67cf10d074b04f610c63e2cb', '67cf10d174b04f610c63e2d0', '67cf10d174b04f610c63e2d5', '67cf10d274b04f610c63e2df', '67cf10d574b04f610c63e2f3', '67cf10da74b04f610c63e31b', '67cf10dc74b04f610c63e32f', '67cf10dd74b04f610c63e334', '67cf10dd74b04f610c63e339', '67cf10e874b04f610c63e386', '67cf10e874b04f610c63e38b', '67cf10ed74b04f610c63e3ab', '67cf10f074b04f610c63e3c0', '67cf10f574b04f610c63e3e9', '67cf10f774b04f610c63e3f8', '67cf10f774b04f610c63e3fd', '67cf111874b04f610c63e4ce', '67cf115274b04f610c63e630', '67cf115874b04f610c63e649']"
https://www.conad.it/assets/common/volantini/pac/vconad/Conad-06-Calabria.pdf?_u=0f3af3609d1337e5cf94ce23e8d251c1692e6037,"['67cf0b6c74b04f610c63b6d3', '67cf0b6d74b04f610c63b6dd', '67cf0b6d74b04f610c63b6e2', '67cf0b6e74b04f610c63b6e7', '67cf0b6f74b04f610c63b6f1', '67cf0b7074b04f610c63b6f6', '67cf0b7174b04f610c63b6fc', '67cf0b7374b04f610c63b710', '67cf0b7374b04f610c63b715', '67cf0bd974b04f610c63ba7f', '67cf0bda74b04f610c63ba89', '67cf0bdb74b04f610c63ba98', '67cf0bdc74b04f610c63ba9d', '67cf0bdd74b04f610c63baa2', '67cf0bdd74b04f610c63baa7', '67cf0ca874b04f610c63c140', '67cf0cad74b04f610c63c15f', '67cf0cae74b04f610c63c164', '67cf0cae74b04f610c63c169', '67cf0cdc74b04f610c63c2e5', '67cf0cdd74b04f610c63c2ef', '67cf0cdd74b04f610c63c2f4', '67cf0d0274b04f610c63c40a', '67cf0de174b04f610c63cb50', '67cf0deb74b04f610c63cb9f', '67cf0dec74b04f610c63cba4', '67cf0ded74b04f610c63cba9', '67cf0ded74b04f610c63cbae', '67cf0dee74b04f610c63cbb3', '67cf0dee74b04f610c63cbb8', '67cf0def74b04f610c63cbbd', '67cf0def74b04f610c63cbc2', '67cf0df074b04f610c63cbcc', '67cf0df474b04f610c63cbec', '67cf0df674b04f610c63cbf8', '67cf0df774b04f610c63cbfd', '67cf0df774b04f610c63cc02', '67cf0df974b04f610c63cc11', '67cf0df974b04f610c63cc16', '67cf0e0274b04f610c63cc45', '67cf0e0374b04f610c63cc4a', '67cf0e0374b04f610c63cc4f', '67cf0e0474b04f610c63cc5a', '67cf0e0674b04f610c63cc61', '67cf0e1774b04f610c63ccf3', '67cf0e6974b04f610c63cf8d', '67cf0e6a74b04f610c63cf93', '67cf0e7d74b04f610c63d034', '67cf0e7e74b04f610c63d039', '67cf0e7f74b04f610c63d03e', '67cf0e7f74b04f610c63d048', '67cf0e8174b04f610c63d058', '67cf0e8274b04f610c63d05d', '67cf0ea174b04f610c63d15f', '67cf0ec974b04f610c63d2ce', '67cf0ecf74b04f610c63d300', '67cf0ed074b04f610c63d30f', '67cf0ed274b04f610c63d319', '67cf0ed474b04f610c63d329', '67cf0eec74b04f610c63d3ed', '67cf0eed74b04f610c63d3f2', '67cf0eee74b04f610c63d3f8', '67cf0eee74b04f610c63d3fd', '67cf0f0674b04f610c63d49d', '67cf0f0874b04f610c63d4a8', '67cf0f5f74b04f610c63d75d', '67cf0f6074b04f610c63d762', '67cf0f6974b04f610c63d799', '67cf0f6a74b04f610c63d79e', '67cf0f6b74b04f610c63d7a3', '67cf0f7274b04f610c63d7c4', '67cf0f7c74b04f610c63d814', '67cf0f7d74b04f610c63d819', '67cf0f7d74b04f610c63d81e', '67cf0f7e74b04f610c63d823', '67cf0fa574b04f610c63d96d', '67cf0fa574b04f610c63d972', '67cf0fab74b04f610c63d999', '67cf0fac74b04f610c63d9a8', '67cf0fda74b04f610c63daee', '67cf102974b04f610c63dd62', '67cf102b74b04f610c63dd6c', '67cf108274b04f610c63e047', '67cf108374b04f610c63e04c', '67cf108374b04f610c63e051', '67cf108874b04f610c63e079', '67cf10aa74b04f610c63e18b', '67cf10de74b04f610c63e33e', '67cf10df74b04f610c63e343', '67cf10fb74b04f610c63e41b', '67cf113e74b04f610c63e5bb', '67cf113f74b04f610c63e5c0', '67cf114074b04f610c63e5c5', '67cf114074b04f610c63e5ca', '67cf114b74b04f610c63e608', '67cf114c74b04f610c63e60d', '67cf114c74b04f610c63e612']"
https://www.conad.it/assets/common/volantini/pac/vconad/Conad-06-Campania.pdf?_u=264db4332be171af74683bd60425d0c9137b1458,"['67cf0b6574b04f610c63b696', '67cf0b6674b04f610c63b69b', '67cf0b6874b04f610c63b6af', '67cf0bd274b04f610c63ba4c', '67cf0bd574b04f610c63ba60', '67cf0bd574b04f610c63ba65', '67cf0bd774b04f610c63ba6f', '67cf0c0874b04f610c63bbf6', '67cf0c0a74b04f610c63bc00', '67cf0c0b74b04f610c63bc05', '67cf0c0b74b04f610c63bc0a', '67cf0c0d74b04f610c63bc14', '67cf0c0e74b04f610c63bc1e', '67cf0c1174b04f610c63bc37', '67cf0c1274b04f610c63bc3c', '67cf0c1374b04f610c63bc46', '67cf0c1374b04f610c63bc4b', '67cf0c1474b04f610c63bc50', '67cf0c1574b04f610c63bc55', '67cf0c1574b04f610c63bc5a', '67cf0c1674b04f610c63bc5f', '67cf0c1774b04f610c63bc6a', '67cf0c3474b04f610c63bd61', '67cf0c3574b04f610c63bd67', '67cf0c5174b04f610c63be57', '67cf0c5274b04f610c63be5c', '67cf0c5274b04f610c63be61', '67cf0c5274b04f610c63be66', '67cf0c5374b04f610c63be6b', '67cf0c5474b04f610c63be70', '67cf0c5574b04f610c63be7f', '67cf0c5674b04f610c63be84', '67cf0c5774b04f610c63be94', '67cf0c5774b04f610c63be99', '67cf0c5874b04f610c63be9e', '67cf0c5a74b04f610c63beb2', '67cf0c5a74b04f610c63beb7', '67cf0c5b74b04f610c63bec1', '67cf0c5b74b04f610c63bec6', '67cf0c5c74b04f610c63bed0', '67cf0c5e74b04f610c63bedf', '67cf0c5e74b04f610c63bee4', '67cf0c6374b04f610c63bf1b', '67cf0c6574b04f610c63bf2a', '67cf0c6674b04f610c63bf2f', '67cf0c6774b04f610c63bf34', '67cf0c6974b04f610c63bf48', '67cf0c6c74b04f610c63bf66', '67cf0c6d74b04f610c63bf70', '67cf0c7274b04f610c63bf8e', '67cf0c7474b04f610c63bf9d', '67cf0c7474b04f610c63bfa2', '67cf0c7674b04f610c63bfb6', '67cf0c7774b04f610c63bfc0', '67cf0c7874b04f610c63bfc5', '67cf0c7a74b04f610c63bfd5', '67cf0c7b74b04f610c63bfe0', '67cf0c7c74b04f610c63bfe5', '67cf0c7d74b04f610c63bfea', '67cf0c7e74b04f610c63bfef', '67cf0c7e74b04f610c63bff4', '67cf0c7f74b04f610c63bff9', '67cf0c9c74b04f610c63c0db', '67cf0cca74b04f610c63c253', '67cf0ccb74b04f610c63c258', '67cf0ccc74b04f610c63c25d', '67cf0ccf74b04f610c63c276', '67cf0cd074b04f610c63c280', '67cf0cd274b04f610c63c299', '67cf0cd374b04f610c63c29e', '67cf0cd374b04f610c63c2a3', '67cf0cd574b04f610c63c2b2', '67cf0ce474b04f610c63c323', '67cf0ce574b04f610c63c328', '67cf0ce674b04f610c63c333', '67cf0ce874b04f610c63c342', '67cf0cea74b04f610c63c351', '67cf0cea74b04f610c63c356', '67cf0cec74b04f610c63c365', '67cf0cee74b04f610c63c374', '67cf0cef74b04f610c63c379', '67cf0cfd74b04f610c63c3e2', '67cf0cfe74b04f610c63c3e7', '67cf0d0074b04f610c63c3fb', '67cf0d8a74b04f610c63c897', '67cf0d8e74b04f610c63c8b0', '67cf0d8f74b04f610c63c8bb', '67cf0dc074b04f610c63ca43', '67cf0dfe74b04f610c63cc31', '67cf0e1574b04f610c63cce4', '67cf0e2874b04f610c63cd79', '67cf0e2974b04f610c63cd83', '67cf0e2b74b04f610c63cd8d', '67cf0e2b74b04f610c63cd92', '67cf0e2c74b04f610c63cd97', '67cf0e2c74b04f610c63cd9c', '67cf0e2d74b04f610c63cda1', '67cf0e3674b04f610c63cde5', '67cf0e3674b04f610c63cdea', '67cf0ed374b04f610c63d324', '67cf0ef374b04f610c63d420', '67cf0ef474b04f610c63d425', '67cf0f0074b04f610c63d47f', '67cf0f0f74b04f610c63d4db', '67cf0fdb74b04f610c63daf8', '67cf102c74b04f610c63dd72', '67cf104b74b04f610c63de71', '67cf104c74b04f610c63de76', '67cf10ea74b04f610c63e396', '67cf112b74b04f610c63e546', '67cf114174b04f610c63e5cf', '67cf114274b04f610c63e5d4', '67cf114274b04f610c63e5d9']"
https://www.conad.it/assets/common/volantini/pac/vconad/Conad-06-Lazio.pdf?_u=f12ae876bd693aece028925697a03690233ac470,"['67cf0bf974b04f610c63bb82', '67cf0bf974b04f610c63bb87', '67cf0bfa74b04f610c63bb8c', '67cf0bfa74b04f610c63bb91', '67cf0bfb74b04f610c63bb96', '67cf0bfc74b04f610c63bb9e', '67cf0bfd74b04f610c63bba4', '67cf0bfe74b04f610c63bbaa', '67cf0c0074b04f610c63bbb3', '67cf0cb274b04f610c63c191', '67cf0cb374b04f610c63c196', '67cf0cb474b04f610c63c1a0', '67cf0cb474b04f610c63c1a5', '67cf0cb674b04f610c63c1b0', '67cf0cb874b04f610c63c1c0', '67cf0cb974b04f610c63c1c5', '67cf0cb974b04f610c63c1ca', '67cf0cbb74b04f610c63c1d4', '67cf0cbb74b04f610c63c1d9', '67cf0cbc74b04f610c63c1de', '67cf0cbd74b04f610c63c1ed', '67cf0cbe74b04f610c63c1f2', '67cf0cc174b04f610c63c207', '67cf0cc274b04f610c63c211', '67cf0ce074b04f610c63c305', '67cf0d0374b04f610c63c40f', '67cf0d0374b04f610c63c414', '67cf0d0574b04f610c63c423', '67cf0d0a74b04f610c63c446', '67cf0d0b74b04f610c63c455', '67cf0d2174b04f610c63c51d', '67cf0d2374b04f610c63c533', '67cf0d2574b04f610c63c53e', '67cf0d2574b04f610c63c543', '67cf0d2774b04f610c63c54d', '67cf0d2874b04f610c63c55c', '67cf0d2f74b04f610c63c58c', '67cf0d2f74b04f610c63c591', '67cf0d3074b04f610c63c596', '67cf0d3174b04f610c63c59b', '67cf0d3274b04f610c63c5a5', '67cf0d3274b04f610c63c5aa', '67cf0d3374b04f610c63c5af', '67cf0d3474b04f610c63c5b4', '67cf0d3674b04f610c63c5d2', '67cf0d3c74b04f610c63c604', '67cf0d4074b04f610c63c62d', '67cf0d4174b04f610c63c632', '67cf0d4174b04f610c63c637', '67cf0d4274b04f610c63c63c', '67cf0d7274b04f610c63c7ba', '67cf0d7474b04f610c63c7c9', '67cf0d7474b04f610c63c7ce', '67cf0d7774b04f610c63c7e7', '67cf0d7974b04f610c63c7f2', '67cf0d7b74b04f610c63c806', '67cf0d7c74b04f610c63c815', '67cf0d7d74b04f610c63c81f', '67cf0d7e74b04f610c63c829', '67cf0d7f74b04f610c63c833', '67cf0d7f74b04f610c63c838', '67cf0d8074b04f610c63c83d', '67cf0d8174b04f610c63c847', '67cf0d8274b04f610c63c84c', '67cf0d8374b04f610c63c851', '67cf0d8574b04f610c63c86a', '67cf0d8674b04f610c63c86f', '67cf0d8774b04f610c63c879', '67cf0d8874b04f610c63c883', '67cf0dca74b04f610c63ca91', '67cf0dd674b04f610c63caf6', '67cf0e2574b04f610c63cd65', '67cf0e2674b04f610c63cd6a', '67cf0e2774b04f610c63cd6f', '67cf0e6574b04f610c63cf76', '67cf0e6674b04f610c63cf7d', '67cf0e6874b04f610c63cf83', '67cf0e6874b04f610c63cf88', '67cf0e7374b04f610c63cfdf', '67cf0eb874b04f610c63d23f', '67cf0eb974b04f610c63d24e', '67cf0eba74b04f610c63d253', '67cf0eba74b04f610c63d258', '67cf0ebb74b04f610c63d262', '67cf0ebc74b04f610c63d26c', '67cf0ebe74b04f610c63d27b', '67cf0ebf74b04f610c63d285', '67cf0ec074b04f610c63d28f', '67cf0ec174b04f610c63d294', '67cf0ed474b04f610c63d32e', '67cf0ed574b04f610c63d333', '67cf0ed674b04f610c63d33d', '67cf0ed974b04f610c63d352', '67cf0f0974b04f610c63d4ad', '67cf0f0a74b04f610c63d4b3', '67cf0f0c74b04f610c63d4c2', '67cf0f0c74b04f610c63d4c7', '67cf0f1c74b04f610c63d53f', '67cf0f1f74b04f610c63d554', '67cf0f3874b04f610c63d622', '67cf0f6974b04f610c63d794', '67cf0f7774b04f610c63d7ec', '67cf0f7774b04f610c63d7f1', '67cf0faa74b04f610c63d994', '67cf0fae74b04f610c63d9b7', '67cf0faf74b04f610c63d9bc', '67cf0fb074b04f610c63d9c1', '67cf0fb274b04f610c63d9da', '67cf0fb474b04f610c63d9ee', '67cf0fb674b04f610c63d9f8', '67cf0fb974b04f610c63da07', '67cf0fbb74b04f610c63da20', '67cf0fbd74b04f610c63da2a', '67cf0fbd74b04f610c63da2f', '67cf0fbf74b04f610c63da3e', '67cf0fc074b04f610c63da48', '67cf0fc174b04f610c63da4d', '67cf0fc174b04f610c63da52', '67cf0fc274b04f610c63da57', '67cf0fc374b04f610c63da5c', '67cf0fc574b04f610c63da6b', '67cf0fc874b04f610c63da75', '67cf0fc974b04f610c63da7b', '67cf0fcb74b04f610c63da85', '67cf0fcc74b04f610c63da8a', '67cf0fcc74b04f610c63da8f', '67cf0fce74b04f610c63da94', '67cf0fce74b04f610c63da99', '67cf0fdd74b04f610c63db03', '67cf0fe474b04f610c63db44', '67cf0fe574b04f610c63db4e', '67cf0ffb74b04f610c63dbfb', '67cf0ffc74b04f610c63dc01', '67cf103d74b04f610c63ddf4', '67cf103e74b04f610c63ddf9', '67cf103f74b04f610c63ddfe', '67cf105274b04f610c63dea5', '67cf105274b04f610c63deaa', '67cf105374b04f610c63deaf', '67cf106674b04f610c63df57', '67cf106674b04f610c63df5c', '67cf106774b04f610c63df61', '67cf106874b04f610c63df66', '67cf10a374b04f610c63e151', '67cf114774b04f610c63e5f2', '67cf114974b04f610c63e601', '67cf115c74b04f610c63e662', '67cf115e74b04f610c63e66c', '67cf115f74b04f610c63e671', '67cf116274b04f610c63e68a', '67cf116474b04f610c63e694', '67cf116574b04f610c63e699', '67cf116874b04f610c63e6ad', '67cf116974b04f610c63e6b2', '67cf116a74b04f610c63e6bc', '67cf116b74b04f610c63e6c1']"
https://www.conad.it/assets/common/volantini/pac/vconad/Conad-06-Umbria4.pdf?_u=93929debd43f10787be97f18763b0fadcd6a53c0,"['67cf0bbe74b04f610c63b9a7', '67cf0bc274b04f610c63b9c7', '67cf0bec74b04f610c63bb20', '67cf0bed74b04f610c63bb25', '67cf0c2174b04f610c63bcc0', '67cf0e4474b04f610c63ce5d', '67cf0e4474b04f610c63ce62', '67cf0e4574b04f610c63ce6c', '67cf0e4674b04f610c63ce71', '67cf0e4774b04f610c63ce76', '67cf0e4874b04f610c63ce80', '67cf0e4974b04f610c63ce8b', '67cf0e4a74b04f610c63ce90', '67cf0e4d74b04f610c63cea4', '67cf0e4d74b04f610c63ceae', '67cf0e4f74b04f610c63cebe', '67cf0e5074b04f610c63cec3', '67cf0e5074b04f610c63cec8', '67cf0e5474b04f610c63cee6', '67cf0e5474b04f610c63ceeb', '67cf0e5574b04f610c63cef0', '67cf0e5674b04f610c63cef6', '67cf0e5f74b04f610c63cf3e', '67cf0f3574b04f610c63d60e', '67cf0f4474b04f610c63d67d', '67cf0f4674b04f610c63d68c', '67cf0f4674b04f610c63d691', '67cf0f4774b04f610c63d696', '67cf103874b04f610c63ddcc', '67cf107e74b04f610c63e01f', '67cf107e74b04f610c63e029', '67cf10e474b04f610c63e367', '67cf10e574b04f610c63e372', '67cf10f874b04f610c63e402', '67cf114f74b04f610c63e61c']"
